"D","X","Y"
0,2.01381806056948,14.0067596348586
1,-13.7546283286894,259.347878154806
1,2.23538777439265,25.5769683989082
1,10.0164111102937,110.854189415625
0,-25.5562737471212,1359.91214757516
1,-3.26910680949149,5.89316291113401
1,-11.1285889063513,147.329736262836
0,8.00861346328534,78.8131650768196
1,9.13100770525418,100.170119602237
1,12.3191486258691,130.172513356901
1,18.8180849795089,125.1653641274
1,-0.263103958919846,8.34430055953196
1,0.0207096811746155,10.2786773793863
0,10.4370225232125,103.581680905201
0,-4.41737347594982,1.30429186456605
0,-16.3662909731958,405.588058262374
1,4.11562593231861,44.6844696175643
1,-2.64831728442492,4.40679307723024
1,-4.62357211956171,12.6347709671491
1,0.670464028543973,13.3959704557808
1,-11.2170170951125,150.845066615839
1,2.7669278134322,30.6613083144697
1,-1.84990879381948,4.24422184261335
0,9.47306444502156,94.6368824743609
0,0.216862719447878,2.09194253010243
1,-2.58294007771828,4.68233363114468
0,2.28862144696937,16.6434907575967
1,-11.9640762849177,179.558437691052
0,9.24294202129918,92.6802353838456
1,2.66216041053751,29.4885186838818
1,10.0289084221957,109.790185190845
1,1.39474738743157,18.1994601729672
1,2.89328619142233,31.324985753893
0,4.0131137647635,33.3032646958758
0,-8.88560604004252,69.295409523765
1,16.4916942543378,140.036011370673
1,4.05510471859438,42.7522154028133
0,-0.561199676644025,-2.93359210330704
1,-4.39859455343138,11.6828269103072
1,9.1778099875746,102.137103722592
1,1.3549970889452,18.8200493791979
1,3.3242959590706,35.5184027622863
0,0.347150845540897,2.45855642707936
0,2.8165263482086,21.3646309982829
1,11.1927825482767,121.464129098039
0,-10.427231529259,113.185736127547
1,-0.136226802053999,9.04184649606772
1,19.7794707687002,112.808122151165
1,16.6094086182791,139.710643073638
1,-1.64550822578012,4.5266596900172
1,-4.13160421373983,9.99439579065557
1,6.95906780440604,76.3160177503729
0,2.4563858632494,17.6253020571046
0,-1.27904809832185,-4.55072807386573
1,-10.5043941811419,125.884379765824
1,18.343509612082,129.07081328286
1,11.7543576436395,125.569249045483
0,10.8407793761813,107.865774984484
1,-1.5938727145954,4.9676749055483
0,-10.155196730631,104.328515669788
1,15.3552147320614,141.447407341329
1,0.44437723942399,13.765048011095
0,9.26608498178108,93.3371300261174
1,10.8924568826877,118.890296665738
0,1.45116991571343,9.20447424705389
1,-6.18646626109666,29.1217903440265
1,-10.3682286120429,120.498425305931
1,25.1722564578261,-28.0859933352903
0,0.5072430823386,3.3433693535216
0,2.90835509741616,22.7295287026641
1,-16.1128973985174,397.420208860895
1,-9.45147686181273,94.4741326735086
0,12.8087282215109,122.573186893425
1,-11.5947002102286,163.24939760777
1,20.849707369725,95.6413889534612
1,-11.6860156035955,167.658083154783
1,7.43940411562003,81.9214037562856
1,-10.380301683974,120.947185375307
1,20.7713234257007,97.9138735174563
0,-14.4581007192707,287.690395868647
0,-1.53367397633767,-5.17350508116463
1,-7.45688620268739,48.7013792303099
0,3.12404994137186,24.5260205499616
1,4.74724375018431,50.8046950957912
0,-3.15442316406362,-4.09338241641593
1,-1.84367597987511,4.28291463891388
0,-14.2893573213425,277.990116986134
1,11.6341768923641,124.745862246764
0,6.13781621344172,57.0491440477629
0,-3.68554433216838,-1.50404414030954
1,-16.0704465956374,395.863408448408
1,15.5543844331659,141.417682740444
1,6.45680166114773,70.3305288729979
1,3.64794791470315,39.143714133079
1,2.29977765878046,25.7205285320891
0,-6.76112913701211,26.9866349282679
0,11.3604965148959,113.337015785354
0,21.6933212747923,68.2843042231605
0,-10.8901928973116,127.901968619637
1,-9.02726097471376,82.8654259652384
1,15.026361736082,141.682345718115
0,-27.7832551031467,1704.95327435813
1,5.41311560625632,57.8275564104087
0,-2.2354978608396,-5.85776981947899
0,-1.98771595185693,-4.98612163237498
1,18.3330267976011,130.291340760183
1,-16.6962151313391,437.731131826802
0,-2.50088846832421,-6.26844735458148
0,-13.7075933382291,246.736444307113
1,16.5126184360921,140.169465919593
0,-21.3790977489325,838.67506750445
0,-5.77261047508329,14.3381192503166
1,4.36449451555428,46.2668121158626
0,10.9985656336821,110.109477673803
0,5.61282713650654,50.5537347879239
1,25.0362700541773,-22.6738264658578
1,22.208958968894,67.2218904305448
0,-0.578785187398237,-1.56028756778096
1,6.42093375564448,68.9403876254941
1,-11.0333114011791,143.788812189506
1,1.64779571746123,19.4774587203842
0,9.24254316128533,91.8246030195667
0,-3.60828333045202,-2.79514327513148
1,6.67172680816427,72.6136305268941
1,-0.0123686058941819,10.1840458631448
0,-0.0534734318180988,-0.320647304837514
1,-3.33003287024944,6.39852575655384
0,-5.15415141225213,7.34384098186002
0,-0.849109092710763,-3.47309592975006
1,6.35933340041161,68.8818193455172
0,9.97954243977856,99.1834854913203
0,-11.631892606627,156.514122371834
1,18.8089383773506,124.845802312799
1,14.171205130423,139.66763497062
0,-0.274388268504688,-0.428158183056746
0,-2.91545604297294,-5.31679497830497
0,9.72627821273574,97.4946831121306
0,-2.3970672930526,-5.18821430953421
1,-7.01717675681056,41.4620142455475
1,-4.3117432512262,11.0426538231048
1,-14.259750852343,287.265243417758
1,-19.4949594492572,663.318750961812
0,21.1262792349993,80.4628162143179
0,2.69080433253502,19.6889040053298
1,-3.19472155609454,6.21066694526634
0,-0.157344441089815,-1.59577502916452
1,0.487470808801015,13.074188559442
0,0.882313538136829,5.34841716736713
1,9.78902511919714,107.522485414648
1,5.86720137586071,63.4397023195659
1,5.47953467019237,59.8893088741675
1,-16.995713794429,459.751380184296
1,1.42317584012074,19.2938915971098
0,-4.71304986461131,3.67144054549618
0,6.34731298165431,59.2306600562451
1,-7.60743692691115,52.3986137405827
1,-6.04824610628623,28.0432057018783
1,-2.95946762166434,4.74590245218066
1,-2.18476983928688,3.78990139863591
1,-4.54984450267755,11.792388059667
1,15.9548649027518,141.492283432382
1,32.9369662832478,-527.02921610813
1,21.0082563123672,93.0502003077976
0,-3.95318992678082,-0.833299657727672
1,-3.8670237252988,8.56898822743255
0,4.61765386247963,40.1813482438761
1,2.97209338665926,33.03653237904
0,6.76025564160287,63.9318704187514
0,-7.48770541211451,39.8297583787524
1,12.2555255241429,129.527090637601
1,-4.96595385421694,16.0086780393909
0,-12.7713543553305,203.233320747266
0,-0.924237284355774,-4.28358908747682
0,18.4746361219518,118.686777027246
0,-9.29629455620101,80.2133499278594
1,-8.30800156620248,65.9973280947157
1,-11.1951435474925,150.325855597181
1,1.15794298232649,16.7509226782816
1,9.73902206997466,107.361087546375
1,0.400526265538186,12.1779547014167
0,8.63307542266686,85.4153933143856
0,9.69370877838314,97.3106964588277
1,8.14129040152056,90.940373073829
1,26.9691850680724,-109.275447935569
1,13.5526488188743,137.942254030198
0,18.7487161677876,116.190719208786
0,-2.37557456684611,-6.49941189815934
0,-4.52779538268598,2.57509255372645
1,-5.16751511848324,17.6116764464953
1,6.88934267717079,76.302088837781
0,8.34201584080533,81.7842702812489
1,11.2586481545964,121.262510895895
0,9.43155152135134,93.7307729914212
0,-5.60074455140306,12.8343883792542
1,8.87699284289659,98.3040134734888
0,2.19825420335654,13.9053345433977
1,-8.05237389274902,60.6939252867992
0,3.73101163588465,29.1973817486041
0,4.69391569129991,40.6588916260428
0,0.646260775971035,4.81057112527637
0,10.0481544153691,100.200287836704
0,-3.73829419912398,-2.05352891409635
1,11.3610850408053,122.656180089941
1,10.4498858894407,114.52192932067
1,12.9265815925723,133.490665074899
1,8.2924459833816,91.7819395888551
1,12.3723457827919,129.977246338972
0,8.70617069223842,86.5543085513748
0,-6.27408385081134,20.687127208537
1,6.35728987815825,68.9730004668528
0,2.39406941242699,17.0595097881175
1,-10.5612038015712,128.337181628568
0,2.23569883477509,15.0475575773464
1,7.04589868971938,76.561050827498
0,21.1701460983184,78.0661513582643
0,-8.1749211459327,53.8645626022399
1,-0.492658716843001,7.60704073963675
1,6.62998647868042,73.1411491387733
1,8.67326385055964,95.6223156995014
1,6.88169885316856,76.1492054588478
1,12.764874344274,133.222535777966
0,11.4929578678711,113.177938283903
0,-16.2212327687907,395.116281671636
0,11.2628292799943,111.971973601809
0,5.90427528747386,54.4699274825563
0,-7.40584969069891,38.3398932165153
0,2.52453917840292,18.3720373206718
1,-1.36997738910697,5.40806567026393
0,9.48039602551708,95.0074589172727
0,-6.60350380044291,24.3832575650389
1,8.83053766550444,97.6918838853912
1,2.78391568203282,30.3735528686243
1,7.33368090655584,81.247024638223
0,8.7558663265039,86.973777050408
1,3.38510650187177,35.957623096684
0,9.40187967870956,94.7576758475445
1,-4.63677074308801,12.681362575863
1,-6.42412232642696,31.9219665148818
0,23.643620566372,15.9591898397371
0,-0.328630945809129,-0.152881995131655
1,8.50429870053779,94.2234682459489
0,-6.98380862188483,30.5662770329518
0,-4.37500611944236,1.38796404841245
0,-7.19087417049352,34.2640177319448
0,-2.74989184175191,-5.30038506464342
0,8.96917771379762,89.0545552519095
1,-4.39743485915617,11.1731857766442
1,1.23868182229187,17.4222289067806
1,10.4867908164391,114.200026077765
0,6.17058863068682,57.7495289898211
0,-19.8848492727944,689.121357620792
1,8.31595272350853,91.5682219871794
1,-17.4414536380121,492.723639963845
0,4.77375023878853,41.0399301612575
1,19.7872992448464,113.734388619954
1,10.878925317481,118.433460116256
1,-9.03164061415262,83.0898609497871
1,-1.02633705669694,5.2196810124203
1,10.3379543187055,114.154104245647
1,-22.0953049554883,926.261530447071
1,4.57452383651025,49.0286517728389
1,-19.737384364898,685.172143443022
1,2.26167679313138,25.021608211802
0,-5.73889841083253,13.278617456183
1,4.77072702622078,51.0685410678502
1,4.63804022281031,49.0084296579283
1,10.894580105017,118.265142886767
1,-3.31691621911837,6.55304861404089
1,-0.888767435634974,6.15779990846604
1,25.2423772161644,-30.962195363463
1,10.0506966941541,110.119996361791
1,-6.24741470426789,29.6546712635815
1,8.14007645477191,90.0729171917752
0,0.061836895959783,-0.0659110264319328
1,7.06463292488822,78.2957417966008
0,-10.3627567570078,111.35309460473
0,-20.5818297186603,756.020458219218
0,-11.8370158132938,164.038824976797
0,-5.21874618704523,8.79172429138986
0,-11.5597623676288,152.202067665733
1,19.0721090724148,122.196214820507
1,-2.01445847310647,4.51231490674745
0,-0.780482412004461,-2.96997924103825
1,-4.89232419614855,16.2682823198099
1,-5.03402591562885,16.7399719958862
1,4.05669611113592,44.3198937695474
1,6.20175061477065,67.1323198032429
1,12.6371492649817,131.301876049019
1,-5.27681436456325,18.3627531704603
1,10.7370730789838,116.998959464183
0,-13.8842423777879,257.139734020907
0,3.10031749366831,23.2744020754299
1,3.90054214451538,42.0873196615157
0,-1.63804703650924,-4.78971255527283
0,5.13490584493947,45.192238038004
1,11.0009629087857,119.035243351213
1,3.19870961743243,33.0547315003825
0,9.41527406809327,93.8381377286189
1,7.15489285009958,78.2291088712608
1,-3.54761433744087,7.57205654121244
1,9.7237690187241,107.572532169852
1,9.4359630780213,104.223157094368
0,-5.89652483851753,15.2938027112976
1,8.26300197611125,91.4552999301471
0,-18.7636574262261,588.697671175711
1,3.39846103375189,35.9543147793875
1,4.40304173890825,46.3576597417445
1,3.19981971277342,34.287610928465
0,-20.1171066394144,711.491428059443
0,-3.73660220139208,-2.07620041392047
0,-9.97170337995326,99.2886564890264
0,-11.3110230943143,144.364930788227
0,0.152093642297062,0.307543310132392
1,6.03705380851042,66.0971889662708
0,-5.41210513948429,10.7588689257003
0,-7.84860978170766,46.8050176860742
0,-25.6005244041801,1366.54224041594
0,0.728007835118976,4.17817303043196
0,7.50243576066411,73.1642551366031
1,0.717511191178525,14.1717018617361
0,-4.87866725172139,5.80943912762077
1,11.0878779144248,119.508728070931
0,-18.5246414834352,566.906683193088
1,-1.10147905861033,5.60394633198024
0,-3.1386492393298,-3.31878412963209
1,2.23551225136655,26.0352775790051
1,13.8345966271718,137.846038520596
0,-5.52833248007118,11.8555652202245
0,5.97040287683117,55.1129300443642
1,8.80969382940017,98.4101722463887
1,2.11961048217053,25.0659687314381
1,-0.0680756334413215,9.5416308555244
0,7.38849047055834,70.8504472573415
0,-0.257216376960103,-1.1357456629465
0,-17.9672769000597,523.40285786859
1,-16.1561079116872,402.069155186749
0,-2.5774536802801,-5.07036253974987
0,-0.607272386919699,-2.64046067358805
0,9.91873728143753,98.9956926826296
0,-9.68440976527722,90.7688875163814
1,5.80720578668797,63.0267572453865
1,4.13509740708371,44.4079630328839
0,-9.68506531936367,91.696206518887
0,14.948730987816,131.724426024093
1,-1.36219846162264,4.51929878277409
1,-15.0062792063981,328.753414058203
0,-14.6767765821002,299.760819525158
1,-0.163486505912609,9.31424679178303
0,11.5178498466669,114.29325780738
0,6.33480456841026,59.1176032659392
1,-0.773096649717611,7.4901008388124
0,-17.4334781481897,482.319798818725
1,-8.18552840239495,62.9072823823946
1,-1.09481258121737,5.18914138564831
0,-5.14005540936609,8.50839693105937
1,-5.41466194021958,20.0970921624406
1,3.9121653210113,41.6098386547408
0,-11.6698362438705,157.997835012863
1,-14.2614115828474,287.434788347289
0,-9.76897236736441,92.6199986785559
1,-4.88621185218777,14.9780375382699
0,4.07800887328872,33.2016158660224
0,-11.2140511399046,140.270229133282
1,-13.6293418000864,254.346515574103
1,4.34661436778458,46.4563420023221
1,-17.8376052979519,523.171619034135
0,9.78032468135692,97.6221651326152
0,-3.25946806227533,-5.15691682027411
1,-0.268132953584153,8.05000379574852
1,6.22330330420586,67.9284971342188
1,0.0647464655143692,9.43855311694442
1,-0.71016889226139,6.76577578224804
0,-2.64942385461725,-3.98336765620218
1,-3.53388216335727,7.72317284152878
0,-4.36707945368901,1.02619194163658
1,5.25086640286445,56.8199883703131
1,-5.82145090380946,25.3120621038362
0,5.21031960705619,46.321235373537
1,20.8786051933339,95.6910107905382
1,17.8317807955344,134.31892358068
0,-1.31827514909597,-5.37096750103288
1,-13.7807665670464,261.788896481629
0,-7.69730898524023,43.0233014615515
1,-8.89301599972213,80.1558574474241
0,-7.37530300591268,37.6975909337706
0,9.02150871456811,89.2373619582765
0,-3.49407016450151,-3.85533617934654
1,7.89929996734241,86.8591968574885
1,0.421916149358136,11.8845987477521
0,7.97873692753666,77.7982809468022
0,10.865618162213,108.123552206481
1,10.349570023395,113.883269694838
1,-0.968655084880467,5.87187275131267
1,20.5430135120002,101.889285048528
0,12.9833220197764,124.224344208072
0,-5.35241098192991,9.52574807942135
0,-8.84331318677036,68.7759479126772
0,18.6103301352516,116.654259105988
1,-0.705920914505031,6.7153114433789
0,5.85640905630645,53.4937272844322
1,-3.7705777451534,8.03453278709381
0,-3.19014908963697,-4.43017760279076
1,-1.14025132783036,5.95046094515446
0,-6.59338640685931,25.4277570503634
1,-10.2315981348816,116.597787848394
1,3.09204125634682,33.399536170854
1,-0.344074000946289,8.82545001575401
1,3.6194464677561,38.7411136748051
1,-6.5590387566537,34.5905583786
0,-12.1360970592544,176.330454023659
0,-0.677214749205774,-2.23355743061752
1,16.5646853631126,139.508127909014
1,-12.4293895720096,198.028941708105
1,-3.12529893822928,5.73858383977068
1,4.43983791925416,47.1695525835549
0,16.7751179128875,128.94649863217
1,2.79474054662459,31.2309625315262
1,-6.56427496616939,34.1227519696902
1,-5.78777287144353,24.8027955211998
1,-1.8093608425708,5.22682635933358
1,-16.9735833972576,457.759563266844
0,-0.717709116878157,-2.09299506641845
1,-8.30864591490029,65.5416436470242
0,6.70695476490605,62.8344554528296
1,-1.61287754939292,3.99944901179775
1,-0.793063561686698,7.04502077124077
0,-6.45890406995311,22.6209198794888
0,-5.15729092880925,7.68200458944284
1,-11.7455613286123,170.035210299924
0,10.1037782844654,100.584798200168
1,6.5370645645891,72.0896662817712
0,2.74880330444909,20.2176003735381
0,-12.7179122480489,199.781071089548
0,9.73595241918215,97.773817764711
1,14.8078712369707,141.341715010473
1,1.74123452658009,21.608948928336
0,-17.359637799923,476.711361163865
1,-7.45175883718,49.07432842724
1,-2.61119638727372,5.76527707009482
0,5.59566137270165,50.0960908735169
0,2.07371697786834,14.5969826868841
0,4.00516269744986,32.6944542321506
1,1.48590330123595,19.0581079035897
1,10.2494469568756,112.584752828226
1,-14.7806750352761,315.438035503834
0,-9.23279416267376,78.4196347920836
0,-6.57448334637347,23.9127730638184
1,18.5494179674235,127.798202046103
1,-9.63929147471059,99.7530779504734
1,-6.79142734490512,38.2364002368259
1,4.24613030886869,44.8522389796953
0,14.2054996200525,129.712207821432
1,7.00920689211465,76.7196258825676
0,2.84829601969807,21.2189727075956
0,-7.20574830593773,35.0588947589502
0,8.96460941962013,89.3385407159287
0,-14.3246766728612,279.717958454049
0,3.8599263402402,31.2815450866336
1,-9.10654150479585,84.9794529669749
1,1.24496562171568,18.1337536053512
1,-11.8722221913342,174.763285408666
0,2.7471365422758,19.931668437172
1,7.46311962688847,82.6042056369167
1,-3.39094610070408,5.76947354495281
1,-16.4149919464278,418.205121289426
1,-5.90288951009079,26.1684498099994
0,-10.9406812598926,129.193566524635
1,6.63697367089517,72.1725202283641
1,2.16765478392032,25.5942643329192
0,7.13715588458096,68.7620175580768
0,3.72720397330718,29.6436144586349
0,-6.31418735286571,20.2118607094758
0,-3.45194724933052,-3.01861149116377
1,-0.336731128431695,8.64393446208804
0,-24.027098316998,1150.48540956359
0,-8.41015659364336,58.2855218720637
0,-5.25577561742616,8.69332806593705
1,11.6467607153032,125.11444889928
1,13.6868779777066,137.906453624543
0,0.375256354082827,1.7019207488152
0,-10.5945038373576,119.087821873248
1,-0.0319885876393413,9.68777231214626
1,-0.605225021585313,7.81152935450916
1,-13.0359284139183,224.363614798306
0,-11.9154648174911,167.160599637312
1,26.5707416564799,-89.2228357541268
1,-12.2140516618769,189.706544652895
1,-9.70671190244273,101.815276454749
0,6.12728840110975,56.4412655148651
0,5.04072912631472,43.7289426869827
0,-0.336040264924301,-2.06005473099344
1,12.6778841116665,131.194142383187
0,-10.8436433575367,127.527681626199
1,7.65755522275279,84.8828784645295
1,-0.760908101375962,6.34388913667716
0,-8.25708875887398,55.338417546369
1,6.90220536519514,76.0675353524226
0,-9.26531861094747,79.9798936212856
0,16.0254989142619,130.920252424025
0,-8.60891020026199,63.1391421202789
1,-1.65513266132811,4.36769695878903
1,1.93668079229872,23.7860162403131
1,-21.8053077692356,894.989238878517
0,15.2081963387357,131.595077910543
0,-6.19902119718326,19.4576610087173
1,-2.84028904135812,4.01477929515063
0,-9.26160966588346,78.4411223515035
0,-2.859256147179,-5.27798197518467
1,17.8779536109287,132.436541235929
0,6.59089022784725,62.3017466647784
1,14.0629787922748,139.687069805826
0,-0.248296420195276,-1.25019720158422
1,-7.04587351885264,41.8375315150169
1,-2.46869813890387,4.4588443205182
1,3.25085620440897,35.9112798320549
1,13.480913566555,137.002651920042
0,4.55013729328529,39.2678292453424
1,22.2194638426709,66.6251956804881
1,-4.952703709813,15.6086490098245
0,16.0396534062607,130.892959243531
1,15.5170733572983,142.467631956498
1,6.39514597571448,70.0884502230572
1,17.7162170153059,134.500834249889
0,-17.4125323682522,479.836460386351
0,-14.8401480103155,309.68724460669
1,-3.55232551612177,6.26651078471258
0,-13.5860493078214,241.481961823897
1,1.1734287554268,17.098384343627
0,-3.58236118952675,-3.02588580464126
1,-10.891182571127,138.46118345705
0,9.66683187814076,96.3280626567637
0,-4.20455899805465,1.12831554299088
1,9.78214744704721,107.545960620009
1,7.77272970940539,86.6210655624852
0,-3.96721690855446,-0.49055441823922
0,-15.5747040157249,354.068753384769
1,-3.48407913677815,6.59944754933072
0,2.17260182352515,14.0455780056004
0,9.13234969506863,91.8484872078972
1,17.522148463537,135.789115395974
1,14.6813065319604,141.400052263998
1,9.60401524537182,106.215124030973
1,8.59180420191723,95.4009594406558
1,8.53989652414126,94.2807888603413
0,15.5597631479714,131.106649667166
0,4.16610866848198,34.408091605365
0,0.280533938348574,1.80128440850471
0,-23.6600857272134,1103.42345538269
0,5.46044490687229,48.7224268061
0,-0.870771441310827,-3.87648570508489
0,3.68892122491792,30.2337894019216
1,-12.4043937936632,197.730270369889
0,9.48342218434107,94.6897617807675
0,-16.2246893619965,395.161342094513
0,-14.2204093912368,274.597645905051
1,-19.9955961986666,709.608182970269
1,3.02242549734569,32.9850564923527
1,-15.0094425207912,328.751397094001
0,16.6756805497658,129.004892169488
1,8.5132781853536,93.6975385527203
1,17.3324704446761,136.635358535918
1,1.92895914773513,22.6520690886683
1,2.64437051241413,28.1195278392539
0,14.2522041865573,129.92211235249
1,12.959766553495,133.934915490282
1,0.761644820126741,15.4778520702225
0,-6.02283794919944,16.5828871214517
1,-8.96139546228994,81.5739152737217
1,-1.11297069880495,6.04301163554286
1,3.75138895811023,40.5000188600145
1,7.30809920043939,80.9651416777759
0,9.06410806343135,89.3992527701023
0,0.46753128925649,2.52096892553679
1,3.8479492819343,40.8322970550741
0,-5.05011833228914,6.81933560464862
1,12.9073222039182,133.489323545744
0,-1.85498225278187,-5.30977567444241
1,-2.71421528771275,4.12579493433827
1,8.33121870151052,92.8346397123322
1,-0.721244504237283,7.38714701328627
0,7.92838797593903,77.6893454337891
1,12.5168020506894,130.748307410361
0,4.67590992515474,40.6318319008121
1,17.7775777615221,133.056552712865
1,13.9257919933482,138.774445985146
1,8.87808690022051,97.9474631395898
0,-5.40565676573646,9.76214112702357
0,6.92902562053593,66.4949596094607
1,-19.9404045068874,703.894372290527
1,-7.54047150509827,50.6602045984172
0,-1.40183676637332,-5.47258089216448
1,5.67150280498896,61.2309721799685
0,0.558580625514391,2.59715563567226
1,20.5388686032127,101.637424946197
0,12.334889773664,120.109343583599
1,-13.3345782563624,240.193403347425
0,0.704556078430764,3.97152047643534
0,6.24654174666826,58.6772113322259
1,-0.239822103387969,8.84757522597739
1,5.51170646069845,58.5456261844412
1,3.22204457677413,34.130823276047
1,-16.0355741947249,392.985554035025
1,12.0149540104933,128.06602345027
0,11.992198328312,118.270771342103
1,-12.2600469004381,191.434013464329
0,-11.5418497366989,152.652693424693
1,3.95879382958877,43.0790548416408
0,4.89033101349929,41.6326526799827
0,-0.301505554990925,-1.00568099133433
1,3.6218068298852,38.2638684905661
1,3.06499487995292,33.8864137038478
0,-11.7696686687013,160.71716612287
1,11.3442942708544,122.453085139295
1,6.21974630276405,67.1748289306744
0,-5.03018994751964,6.78145419817815
1,-0.678817078677387,6.91780706026645
0,9.37288013068247,93.4295967023633
0,0.3402357854294,1.81880846218212
0,2.43158863777442,17.2223858113033
0,11.4368852438981,113.516370197648
1,10.2740593183868,112.745211467283
0,3.48058187541831,27.8163702041711
1,-1.81202844028649,4.79321507880692
1,15.6128143680364,142.168968125004
0,-8.85541754975946,68.5376498271165
0,3.88984013950165,32.2019206951561
1,6.11905090024538,66.0264343119147
1,9.09913471286388,100.196025775975
0,-13.1529380575551,220.660350953466
1,-13.3693355890862,240.940630995135
0,-6.46002558777445,23.3269902555469
1,-7.6864298750643,52.7881759544163
1,-8.45694765823905,69.7609644756813
0,-1.32058867317196,-4.97857084381668
0,1.38724708909393,8.86486739134911
0,-16.0980434526883,387.260877963615
0,9.72991445547876,97.6431257733447
0,10.4888304215775,104.90252142894
0,-1.15849420987912,-4.49386783904451
1,11.108676375576,120.424346488238
0,20.6183133700557,89.628132900415
0,7.76568452786236,75.2382061459777
0,-1.86582022727193,-5.08721602639443
1,-3.0989851527311,5.22663655062613
1,9.14076821371947,100.918996245743
1,-8.35263040539033,66.5361100064161
1,20.9484901774885,93.4207853155401
1,2.56793059358744,27.5345995007868
1,-15.0072594342836,329.79786810513
1,1.35163098922099,19.2662128980571
1,10.9315872688344,119.036537747569
1,-0.376845054028301,7.53516935851357
0,-8.8378036018178,68.0271094543246
0,-2.68114313447309,-4.47329335149733
1,-12.2515927310942,189.22184007511
0,2.82729470241562,21.1567962162583
0,-1.58979583631623,-6.07396943507923
1,0.589564225378233,13.0173186251473
1,5.86238645647726,63.8231296518912
1,-2.73854785026103,4.67458292004221
0,11.8190209494895,117.413965451881
1,-6.4638259447329,32.5914525420068
0,-2.3109629250776,-5.21489695587553
1,-13.4197485904382,243.900194380307
1,0.740935751006747,13.9198504940888
0,8.91538635387599,87.939158576258
1,9.08696980773864,99.6131115779052
1,15.6548479826691,140.550722423966
0,1.46941158074239,8.28854737404622
0,0.343765615882022,1.57624545322128
0,13.5090452621638,126.425476781218
1,-1.64784429284285,4.26232866918605
1,-6.20965911777432,29.5730297305379
1,-2.47457109757897,5.72122991913878
0,11.1965664048999,111.383808621974
0,2.09283042206034,14.2527484472197
0,5.83689377018137,52.4035759597862
0,-6.86082182049888,29.0152194714724
1,-8.18490412592131,63.1306060117244
1,-9.34753382652417,91.9272464286396
1,-2.58250470323518,4.75090327545424
0,8.67376229903351,85.9438277266412
1,9.07050006321798,100.300509326738
1,4.2016399489922,44.6281419572071
